Date,Persistence Policy,LSTM-raw Policy,Improved LSTM Policy,y_true_h1
2006-07-18 19:40:00,-13.24204104657734,-13.367431911225044,-13.38614590248179,-13.027474069410465
2006-07-18 19:45:00,-12.9401535099268,-13.22796445728,-13.30660409513357,-13.032865161428347
2006-07-18 19:50:00,-13.179829818628214,-13.294392128482674,-13.337047636398353,-13.008395740565163
2006-07-18 19:55:00,-13.064169123137995,-13.23323016901409,-13.296894603613763,-13.001756511961554
2006-07-18 20:00:00,-12.905296576836546,-13.15599432418028,-13.21448877242016,-13.001783686844368
2006-07-18 20:05:00,-13.2249129781251,-13.263725128680498,-13.302780986754788,-12.948600157332002
2006-07-18 20:10:00,-12.850482120713629,-13.098408348014344,-13.184935593654682,-12.970365908630848
2006-07-18 20:15:00,-12.972500119852992,-13.12539228391181,-13.17561960738068,-12.941552669478291
2006-07-18 20:20:00,-13.033013611453075,-13.139561470176869,-13.172777012830464,-12.914634329122428
2006-07-18 20:25:00,-13.024333606969078,-13.1321583382717,-13.151487080772023,-12.903664580576352
2006-07-18 20:30:00,-12.905459741771224,-13.074920518609725,-13.10115748796976,-12.926384517175345
2006-07-18 20:35:00,-12.905811974507609,-13.061651485883136,-13.090634046688375,-12.932178317828962
2006-07-18 20:40:00,-12.981076455050005,-13.086461806978376,-13.07376509162099,-12.914188025036392
2006-07-18 20:45:00,-12.799620800575468,-13.00374360299366,-13.020968425770675,-12.954880908758074
2006-07-18 20:50:00,-12.871503395861186,-13.01880516615519,-13.018545955896013,-12.949813891672468
2006-07-18 20:55:00,-12.958515057873722,-13.05301603086128,-13.046028285501167,-12.931559308689812
2006-07-18 21:00:00,-13.041779332455738,-13.08209064034949,-13.083318137655514,-12.91261136146312
2006-07-18 21:05:00,-12.940575125342706,-13.037593215215033,-13.047849979125136,-12.868349490525642
2006-07-18 21:10:00,-12.873134467018987,-13.007519061499936,-13.0301694149451,-12.83166287835745
2006-07-18 21:15:00,-13.043778045086665,-13.078771286232731,-13.076725387374516,-12.85080070285044
2006-07-18 21:20:00,-12.841101177709742,-12.988554693705757,-13.012979979970872,-12.86208620040725
2006-07-18 21:25:00,-12.848987444339992,-12.986465812500898,-12.995318286364192,-12.848114610231583
2006-07-18 21:30:00,-12.928091562367223,-13.019647500794056,-13.027189376326689,-12.787694091422065
2006-07-18 21:35:00,-12.675004015355649,-12.909829116014222,-12.939286930922496,-12.806350978308156
2006-07-18 21:40:00,-12.653014909647636,-12.890979750011352,-12.905996506340824,-12.836168763022412
2006-07-18 21:45:00,-13.158605165501305,-13.115473943145563,-13.091971153292985,-12.788182603304808
2006-07-18 21:50:00,-12.908813931774992,-13.009099425482784,-13.046598328013744,-12.790345781795654
2006-07-18 21:55:00,-12.765158076742706,-12.942157223892542,-12.995897429785028,-12.805674844096195
2006-07-18 22:00:00,-12.565568680785685,-12.847778855881591,-12.923283056438336,-12.836194665889431
2006-07-18 22:05:00,-12.786945394491104,-12.92713107480702,-12.933530446527964,-12.851841963413392
2006-07-18 22:10:00,-12.831921328838677,-12.938315331470625,-12.941984812308462,-12.855748323908369
2006-07-18 22:15:00,-12.870687918101186,-12.950462561907113,-12.956333426391913,-12.861833011445889
2006-07-18 22:20:00,-12.92179358090907,-12.97511168391026,-12.989282784986717,-12.825481286344196
2006-07-18 22:25:00,-12.857132161451466,-12.94680320375124,-12.97555454463692,-12.840969408437548
2006-07-18 22:30:00,-12.7486879584585,-12.901357664301091,-12.915451332349464,-12.907606094962286
2006-07-18 22:35:00,-12.880829006178152,-12.9653046156163,-12.952708240960492,-12.853635852592474
2006-07-18 22:40:00,-12.85535920271404,-12.948289265108835,-12.957903841903477,-12.884564222730305
2006-07-18 22:45:00,-12.907195985507403,-12.961470297470228,-12.963267678805538,-12.879332306143027
2006-07-18 22:50:00,-12.70368340375562,-12.873798863994324,-12.904724879753475,-12.865101860753844
2006-07-18 22:55:00,-12.950060894011571,-12.991050909058314,-12.979339940945376,-12.867364025200809
2006-07-18 23:00:00,-13.148507846331336,-13.096347971526992,-13.084035771894376,-12.826638878533148
2006-07-18 23:05:00,-12.55700755195927,-12.844908956980897,-12.896644319968471,-12.847566429244448
2006-07-18 23:10:00,-13.040929423541025,-13.048090380985204,-13.045576322184896,-12.86700855460605
2006-07-18 23:15:00,-12.87580483289715,-12.978686048283716,-13.033352290419806,-12.887844982731576
2006-07-18 23:20:00,-12.6183006736016,-12.86687620714486,-12.901940118131469,-12.91669904202725
2006-07-18 23:25:00,-12.963633938512272,-13.013004571780868,-13.010958967733096,-12.953417685865825
2006-07-18 23:30:00,-12.904156792868672,-12.990950130716303,-13.017815673430016,-12.940044405663247
2006-07-18 23:35:00,-12.682572914045975,-12.895665740548576,-12.910211011927554,-12.971988017859209
2006-07-18 23:40:00,-13.15758197334448,-13.10316259376255,-13.090328424813867,-12.926945476139291
2006-07-18 23:45:00,-13.00082354619756,-13.04886096236966,-13.064262987411611,-12.891109148708663
2006-07-18 23:50:00,-12.791425202832343,-12.960214181876356,-12.980315744399702,-12.890940953529718
2006-07-18 23:55:00,-13.183945685905902,-13.122542997448823,-13.12954819289424,-12.819854697948232
2006-07-19 00:00:00,-12.823917111653238,-12.979096678108698,-13.003925535772902,-12.823622177446362
2006-07-19 00:05:00,-12.874234702859532,-12.998313251942948,-12.994749610441676,-12.78928041075157
2006-07-19 00:10:00,-12.887326520658837,-13.000721958390958,-13.013383734642112,-12.740619331018902
2006-07-19 00:15:00,-12.78580549488543,-12.962358742681529,-12.950269023088522,-12.722204705322143
2006-07-19 00:20:00,-12.790416089577572,-12.96240505562011,-12.946640755560376,-12.713234565599938
2006-07-19 22:45:00,-12.752680584751683,-12.954003275681002,-12.95695147401483,-13.036415820052966
2006-07-19 22:50:00,-12.993868713130466,-13.049926333413746,-13.02255111151638,-13.01011200787153
2006-07-19 22:55:00,-13.307689102192494,-13.19249660969654,-13.1736593938623,-12.95670659833194
2006-07-19 23:00:00,-12.931659277567226,-13.038087508987738,-13.084921147793786,-12.97665556416746
2006-07-19 23:05:00,-13.08338841446053,-13.112654491234771,-13.137001807682754,-12.95191237081466
2006-07-19 23:10:00,-12.956442481598552,-13.059837996097087,-13.102204557641802,-12.93507539161247
2006-07-19 23:15:00,-12.945447061461053,-13.05643260745772,-13.055176442885468,-13.013789607890228
2006-07-19 23:20:00,-12.836045782222955,-13.007264658341684,-13.017613011032024,-13.033640483962571
2006-07-19 23:25:00,-12.987256717228568,-13.064172505543624,-13.058381619946871,-13.054669767027724
2006-07-19 23:30:00,-13.051352841304752,-13.0955240811171,-13.086955535168302,-13.03792093273798
2006-07-19 23:35:00,-12.93492963016657,-13.05662650313754,-13.067871366692954,-13.053287664051616
2006-07-19 23:40:00,-12.85542025947202,-13.027887705818223,-13.046470101159343,-13.10477475814018
2006-07-19 23:45:00,-13.417732294081343,-13.291895537307266,-13.229790074232485,-13.047357902255582
2006-07-19 23:50:00,-12.95515103865702,-13.083740329192963,-13.166575339917186,-13.079471444197477
2006-07-19 23:55:00,-13.11343273362343,-13.1493212137015,-13.16421689624057,-13.09990334239193
2006-07-20 00:00:00,-12.950859719928486,-13.07886616704698,-13.16076256364281,-13.124071902611028
2006-07-20 00:05:00,-13.02712984459168,-13.1107792219545,-13.137019108131364,-13.151290872335377
2006-07-20 00:10:00,-13.164342968550654,-13.178139569826673,-13.192189511836393,-13.14862226993365
2006-07-20 00:15:00,-13.073231166001124,-13.149535056901684,-13.21683488770987,-13.1062862598136
2006-07-20 00:20:00,-13.147832001213878,-13.18814628678096,-13.258256057915702,-13.081120207938554
2006-07-20 00:25:00,-13.236024238427955,-13.234084269799029,-13.32894038449264,-13.035947371328383
2006-07-20 00:30:00,-13.095871196880866,-13.182079985653514,-13.309495974155032,-13.039909093419729
2006-07-20 00:35:00,-13.190443749666134,-13.235930918723996,-13.33318040460652,-13.100083737358691
2006-07-20 00:40:00,-13.148331354140298,-13.207637644935572,-13.356654045810624,-13.085249026649754
2006-07-20 00:45:00,-12.819215163099724,-13.065119000930126,-13.206375792466757,-13.103924010851422
2006-07-20 00:50:00,-12.996835689963593,-13.132708109278576,-13.233694102188544,-13.136512245959054
2006-07-20 00:55:00,-12.96498736331418,-13.118385992024068,-13.209488419397196,-13.124028654074124
2006-07-20 01:00:00,-13.119641182515547,-13.18605214405624,-13.237982607173103,-13.152464538178418
2006-07-20 01:05:00,-13.55149149043474,-13.394549502736306,-13.41381416102582,-13.118705961814472
2006-07-20 01:10:00,-13.059323205524471,-13.18371024734672,-13.29308824323229,-13.141497680577322
2006-07-20 01:15:00,-12.931265241766432,-13.12580719233536,-13.227868619534265,-13.183652110443168
2006-07-20 01:20:00,-13.19236512951884,-13.227115675833826,-13.290659420167676,-13.196213150744118
2006-07-20 01:25:00,-12.890085696366793,-13.098190746585688,-13.161957079659215,-13.283656387478016
2006-07-20 01:30:00,-13.29025648714132,-13.263563727222255,-13.26874340086608,-13.268510625543938
2006-07-20 01:35:00,-13.348939996114243,-13.298225174612954,-13.343305368580404,-13.250792240581475
2006-07-20 01:40:00,-13.196073460282678,-13.250394475461658,-13.28457021470855,-13.287704606643167
2006-07-20 01:45:00,-13.18419202332766,-13.252739190842531,-13.294483051921375,-13.3334982014142
2006-07-20 01:50:00,-13.267731241232015,-13.300767630630473,-13.313679208090536,-13.35031131586558
2006-07-20 01:55:00,-13.41474503004182,-13.375945252730938,-13.35811311330883,-13.32495852339954
2006-07-20 02:00:00,-13.19938208899356,-13.272297141914764,-13.33094108687604,-13.332050184892545
2006-07-20 02:05:00,-13.24262955624695,-13.29345904708088,-13.314521914396108,-13.346388289072792
2006-07-20 02:10:00,-13.417547649425464,-13.391037727321669,-13.375455548216808,-13.300153463824165
2006-07-20 02:15:00,-13.458953718432705,-13.417288425616457,-13.414728874996907,-13.291466231977711
2006-07-20 02:20:00,-13.368609884576108,-13.40050398933928,-13.383281493374316,-13.265438837500556
2006-07-20 02:25:00,-13.26262833306448,-13.3510620220033,-13.367494521447322,-13.253420297479856
2006-07-20 02:30:00,-13.24193194231379,-13.338489938292524,-13.340490149445928,-13.225971150716186
2006-07-20 02:35:00,-13.32865816687371,-13.379076774924972,-13.350137083125087,-13.243535173671432
2006-07-20 02:40:00,-13.140138791889402,-13.300896277682089,-13.291266142538944,-13.260112965201426
2006-07-20 02:45:00,-13.406830309285604,-13.416102184162751,-13.378689343709375,-13.300287820492116
2006-07-20 02:50:00,-13.212445517713158,-13.329084711350806,-13.347447633890544,-13.32830485003296
2006-07-20 02:55:00,-13.19051697730248,-13.31809622948126,-13.313705856596671,-13.3653339235435
2006-07-20 03:00:00,-13.077237119550666,-13.267749034998369,-13.276629163415022,-13.413700365391156
2006-07-20 03:05:00,-13.434042228717884,-13.412292684779334,-13.382895446221069,-13.39727721050815
2006-07-20 03:10:00,-13.23960564225244,-13.324208641181135,-13.345037812243016,-13.424797369721578
2006-07-20 03:15:00,-13.64787940489293,-13.509777459899803,-13.488423712242913,-13.390608385855304
2006-07-20 03:20:00,-13.380547723867686,-13.40043709287244,-13.454074049522406,-13.408172575039888
2006-07-20 03:25:00,-13.412691490639348,-13.421535245474384,-13.456109330995735,-13.42150441715985
2006-07-20 03:30:00,-13.367435720045057,-13.404143436111603,-13.447587028243518,-13.418865804698612
2006-07-20 03:35:00,-13.335503288578808,-13.399703927543388,-13.414495464322604,-13.446128785446604
2006-07-20 03:40:00,-13.40472660476036,-13.426946621084982,-13.437325419802006,-13.468868384085145
2006-07-20 03:45:00,-13.44274543664903,-13.453816422474633,-13.458153037351396,-13.51434921835982
2006-07-20 03:50:00,-13.485932933055649,-13.48495314482402,-13.4770544007819,-13.530735824470916
2006-07-20 03:55:00,-13.4926825289044,-13.505998163664067,-13.48824497062276,-13.568566813595815
2006-07-20 04:00:00,-13.351604030822903,-13.440339433234575,-13.456615478153998,-13.651526476532636
2006-07-20 04:05:00,-13.499081187521488,-13.51294861694952,-13.482695092110832,-13.696536292755376
2006-07-20 04:10:00,-13.541164189364238,-13.521604156811623,-13.520335630900671,-13.73084959809684
2006-07-20 04:15:00,-13.715630435069718,-13.615580249828586,-13.571587535696672,-13.747926467913482
2006-07-20 04:20:00,-13.584252575142736,-13.564737634104446,-13.56791619150531,-13.835043996331189
2006-07-20 04:25:00,-13.719668434744364,-13.639957261635477,-13.6145116351263,-13.919699191271503
2006-07-20 04:30:00,-13.849361979534375,-13.721587646388338,-13.67717197002373,-13.992989300939708
2006-07-20 04:35:00,-13.769140077630569,-13.698057464639756,-13.685732377377468,-14.131332986752073
2006-07-20 04:40:00,-13.74704400695829,-13.700054702888742,-13.691575218633124,-14.299937350049651
2006-07-20 04:45:00,-13.818091841880992,-13.74376457679171,-13.723659467568316,-14.441135728392114
2006-07-20 04:50:00,-14.106957637238546,-13.901798257588272,-13.816879373041749,-14.547615071719877
2006-07-20 04:55:00,-14.227599546567358,-14.000693842768506,-13.889646600940267,-14.723016104484683
2006-07-20 05:00:00,-14.289102839909749,-14.052640365833316,-13.965729845076826,-14.903008998618164
2006-07-20 05:05:00,-14.599202250323652,-14.249438207498605,-14.106857571311078,-15.046669074430122
2006-07-20 05:10:00,-14.758670360200464,-14.35622676630144,-14.22078878879703,-15.070069539477442
2006-07-20 05:15:00,-14.665281504837315,-14.346289316388877,-14.227795848476738,-15.234977020153307
2006-07-20 05:20:00,-14.7458346801264,-14.412529654356838,-14.287910284248504,-15.375041569874554
2006-07-20 05:25:00,-15.28000556969952,-14.751171248921956,-14.520539036426811,-15.40997702103047
2006-07-20 05:30:00,-15.369060320348424,-14.847226480659192,-14.590798280804686,-15.47201149660351
2006-07-20 05:35:00,-15.461161664455211,-14.945016973211317,-14.672665166678634,-15.479715055511017
2006-07-20 05:40:00,-14.899073613035586,-14.673840783458946,-14.504035513356264,-15.839258413558213
2006-07-20 05:45:00,-15.654727082719296,-15.098899199197485,-14.817670141519082,-15.818732704199151
2006-07-20 05:50:00,-15.58622140026489,-15.07927107043586,-14.818669322386318,-15.695980173759231
2006-07-20 05:55:00,-15.489618276635014,-15.058979296344594,-14.802790941576442,-15.529045678101086
2006-07-20 06:00:00,-15.741267173786667,-15.19989332133881,-14.950892783947085,-15.390685051351138
2006-07-20 06:05:00,-15.507383017900231,-15.094875003785116,-14.8887960947577,-15.259771614507857
2006-07-20 06:10:00,-17.056333530043172,-16.251632287826247,-15.665705450484602,-14.96498866187438
2006-07-20 06:15:00,-15.531572826564933,-15.206910454270226,-14.94014196534112,-14.884152289615043
2006-07-20 06:20:00,-14.84970563943637,-14.959393758235398,-14.703870523748098,-14.868204796364346
2006-07-20 06:25:00,-14.48801164959954,-14.82735967548001,-14.585042319785073,-14.877032123404533
2006-07-20 06:30:00,-14.91110410711378,-14.91122471733835,-14.612342253232033,-14.9134165161845
2006-07-20 06:35:00,-14.721902165564932,-14.8607549467883,-14.48575449276576,-14.951609137230651
2006-07-20 06:40:00,-15.287635929880125,-14.978683646434344,-14.761432460054982,-15.070379101865916
2006-07-20 06:45:00,-15.04655413045771,-14.893990059744691,-14.6686205253285,-15.167321275523063
2006-07-20 06:50:00,-14.754020448656592,-14.790782977039964,-14.51577190508165,-15.356197696667143
2006-07-20 06:55:00,-14.540975727478465,-14.684336648303876,-14.397723820507167,-15.478015642413885
2006-07-20 07:00:00,-15.129410926344775,-14.817685764111834,-14.543355856649644,-15.521611323990134
2006-07-20 07:05:00,-14.951057891841836,-14.617465968692445,-14.511799373164376,-15.451223520715851
2006-07-20 07:10:00,-16.000255370778326,-15.186765424546152,-14.92995999711598,-15.29188469389855
2006-07-20 07:15:00,-15.628206478573798,-15.052320640590716,-14.752991934633371,-15.05468508667108
2006-07-20 07:20:00,-15.887280016261272,-15.271093480152514,-14.865911817323486,-14.579455014628843
2006-07-20 07:25:00,-15.271883748872288,-14.941403754537326,-14.648085154516878,-14.316584509804445
2006-07-20 07:30:00,-15.390985247077875,-15.025880173440068,-14.669579697091054,-14.24733435119875
2006-07-20 07:35:00,-14.528729915818149,-14.69603919358352,-14.356405173632089,-14.43444585043245
2006-07-20 07:40:00,-15.044223103701317,-14.850349626340147,-14.533598054717462,-14.525123751049913
2006-07-20 07:45:00,-14.205008141382184,-14.57981256670399,-14.244702893607448,-14.63625329501604
2006-07-20 07:50:00,-13.03589952618896,-14.109167244305771,-13.83801322306971,-15.065207548209829
2006-07-20 14:55:00,-15.076621230267056,-14.623880513052198,-14.510639574350725,-14.151763352745688
2006-07-20 15:00:00,-14.711716672573072,-14.408312459457594,-14.45935813703473,-13.997359022096104
2006-07-20 15:05:00,-14.401376330804522,-14.31035197934064,-14.262975947268677,-13.865230260892616
2006-07-20 15:10:00,-14.09819107786184,-14.181094013230789,-14.172319212293136,-13.731125741161344
2006-07-20 15:15:00,-13.79694018511483,-14.068229555363173,-13.970437108146882,-13.69099101218698
2006-07-20 15:20:00,-14.517315424296326,-14.304999568166592,-14.167131752737731,-13.636396484703427
2006-07-20 15:25:00,-13.385040563143423,-13.878303836829096,-13.798649817651306,-13.85338365982461
2006-07-20 15:30:00,-13.78529068867557,-13.97388478013289,-13.764857796365508,-13.810877951234223
2006-07-20 15:35:00,-13.608603720219415,-13.89938686256143,-13.765068687380234,-13.754595531069288
2006-07-20 15:40:00,-13.293563829381686,-13.76122605792851,-13.638145327287328,-13.736275670548984
2006-07-20 15:45:00,-13.556131688403475,-13.834805927012074,-13.63810479480773,-13.784035700550238
2006-07-20 15:50:00,-14.189748461761162,-13.985708513826102,-13.94704021405892,-13.78011228347988
2006-07-20 15:55:00,-14.686963707826235,-14.198868063338844,-14.120833367996095,-13.801835248793015
2006-07-20 16:00:00,-13.53025631065442,-13.747966738777055,-13.643169682865466,-14.086181340768606
2006-07-20 16:05:00,-13.270909112501444,-13.623352222949045,-13.523231008174612,-14.239834546093448
2006-07-20 16:10:00,-13.18364494089962,-13.561936308418682,-13.442968818869222,-14.643279216420195
2006-07-20 22:55:00,-12.738603301627544,-12.906234110293608,-13.021265441035451,-12.729964232924464
2006-07-20 23:00:00,-12.534199210262784,-12.814061186389113,-12.932347851829087,-12.738629724864662
2006-07-20 23:05:00,-12.771105386574767,-12.899772559168476,-12.979388963729166,-12.752384436347915
2006-07-20 23:10:00,-12.889734851284,-12.942729977912007,-12.995532579315872,-12.739736436421964
2006-07-20 23:15:00,-12.631638857732115,-12.83029696467323,-12.902795254591291,-12.78071124509811
2006-07-20 23:20:00,-12.60136939177416,-12.81015401642954,-12.85825820089999,-12.782235062197149
2006-07-20 23:25:00,-12.951737757737858,-12.962081385420133,-12.947850507602112,-12.751901012528336
2006-07-20 23:30:00,-12.586192277541771,-12.803343296969707,-12.839079883092545,-12.814780453500171
2006-07-20 23:35:00,-12.853634002387686,-12.903493378814629,-12.885248529007807,-12.77572031768438
2006-07-20 23:40:00,-12.81384610008259,-12.888137372906868,-12.90207631191514,-12.774510457210187
2006-07-20 23:45:00,-12.877488056702392,-12.917620097097926,-12.898632388662932,-12.742007736255069
2006-07-20 23:50:00,-12.610512120911682,-12.80311416067058,-12.81961312755367,-12.74727203142612
2006-07-20 23:55:00,-12.76973345972499,-12.873395345893996,-12.846952081508247,-12.754697828339932
2006-07-21 00:00:00,-12.963468923372805,-12.966932622372422,-12.923451292397417,-12.697155245258148
2006-07-21 00:05:00,-12.619273303130722,-12.818939598224215,-12.842138776864951,-12.718795124812557
2006-07-21 00:10:00,-12.806586879418536,-12.895069338599171,-12.879536415175592,-12.736110208495562
2006-07-21 00:15:00,-12.68247207788507,-12.84687144607122,-12.864615170781372,-12.787514910652192
2006-07-21 00:20:00,-12.6420977763002,-12.825711810296914,-12.829237003660143,-12.825805766008768
2006-07-21 00:25:00,-12.814287894294456,-12.895585834829324,-12.87295515006636,-12.870989906213811
2006-07-21 00:30:00,-12.6182133670632,-12.81164817243308,-12.835036288492244,-12.880702960977018
2006-07-21 00:35:00,-12.749113100827278,-12.85863597321124,-12.851268121828664,-12.849613391747091
2006-07-21 00:40:00,-12.910477034603174,-12.927633694501267,-12.932919028320647,-12.813670330627795
2006-07-21 00:45:00,-12.990900233005949,-12.978400596376376,-12.96737553221496,-12.797579099592689
2006-07-21 00:50:00,-12.871842966258557,-12.933199052682554,-12.956568654340227,-12.786556273296776
2006-07-21 00:55:00,-13.085392706615266,-13.03220645961462,-13.047729806429167,-12.774867835828632
2006-07-21 01:00:00,-12.676491464366835,-12.860918663367569,-12.91569883053192,-12.804525924742189
2006-07-21 01:05:00,-12.562575858904436,-12.811222104961908,-12.862646583264338,-12.852879523566768
2006-07-21 01:10:00,-12.694819072619689,-12.860164531460043,-12.878353471560104,-12.87682718667993
2006-07-21 01:15:00,-12.894352904614191,-12.952912117407694,-12.938941910547376,-12.869386009938824
2006-07-21 01:20:00,-12.805705603750786,-12.918134858761093,-12.951994066811352,-12.937095988696894
2006-07-21 01:25:00,-13.015262139625316,-13.022560503684405,-13.032811120756758,-12.953586054501466
2006-07-21 01:30:00,-12.854439940029252,-12.959612171493688,-13.024130308095978,-12.93849196820891
2006-07-21 01:35:00,-12.85269733621412,-12.958789292914538,-13.016987374472825,-12.95324752484429
2006-07-21 01:40:00,-12.838505166936468,-12.947451006702392,-13.004146399987416,-12.967211829838604
2006-07-21 01:45:00,-12.84970595980536,-12.948073774070016,-12.982856206241516,-12.96638681196017
2006-07-21 01:50:00,-13.211965620846454,-13.109050379037472,-13.121215308247002,-12.899803781374262
2006-07-21 01:55:00,-13.114202621181091,-13.0871353104304,-13.140193464225495,-12.883804251113922
2006-07-21 02:00:00,-12.763875017541617,-12.945130156072327,-13.053741988546502,-12.960219443396218
2006-07-21 02:05:00,-12.941230849483103,-13.029554711422128,-13.093743620598472,-13.061699302113109
2006-07-21 02:10:00,-12.922290765626755,-13.0244397913782,-13.088595966613063,-13.100108021296524
2006-07-21 02:15:00,-12.844756141629246,-12.993410267075513,-13.027663990146266,-13.139191284672158
2006-07-21 02:20:00,-12.812467408421556,-12.97571016734005,-13.020024082964072,-13.19400354367689
2006-07-21 02:25:00,-13.01820515052456,-13.063645891006042,-13.062848014250074,-13.218516039620276
2006-07-21 02:30:00,-13.222366460329887,-13.170202104560824,-13.14348084022508,-13.217465036572742
2006-07-21 02:35:00,-13.550109792190929,-13.359229895584065,-13.30024886983524,-13.13615744028164
2006-07-21 02:40:00,-13.152743109636706,-13.18958083149901,-13.250294740382373,-13.162206386753626
2006-07-21 02:45:00,-13.079255721883056,-13.155257046481994,-13.253237168697796,-13.193991372798523
2006-07-21 02:50:00,-13.141341020268849,-13.180251520772469,-13.243099672802318,-13.165594458632562
2006-07-21 02:55:00,-13.16527998163762,-13.206984898468503,-13.20706440847417,-13.174888239645297
2006-07-21 03:00:00,-13.216060499863588,-13.239867923235764,-13.230552166262813,-13.187830508860776
2006-07-21 03:05:00,-13.062264221671676,-13.181686238947217,-13.201857903887106,-13.214663335064133
2006-07-21 03:10:00,-13.309036933015864,-13.306200930445064,-13.263985210509068,-13.194286596099897
2006-07-21 03:15:00,-13.269965551424098,-13.307547763892416,-13.280142579225508,-13.261601310405556
2006-07-21 03:20:00,-12.97095959309197,-13.1818272881528,-13.206645156090143,-13.2852678291194
2006-07-21 03:25:00,-13.221042638804576,-13.283214636630325,-13.269488395982492,-13.298752497432057
2006-07-21 14:05:00,-14.732624564858508,-14.360539940574023,-14.247987594579683,-14.219840770610734
2006-07-21 14:10:00,-14.792766049658546,-14.378711958168047,-14.277234366408283,-14.194197857361212
2006-07-21 14:15:00,-13.870252208145985,-14.038985449770776,-13.9120209076717,-14.301987550410674
2006-07-21 14:20:00,-13.896796200036368,-14.034751949941846,-13.861959515437457,-14.357672007515918
2006-07-21 14:25:00,-14.308658579409068,-14.215583333757367,-13.994698210526549,-14.39401621616066
2006-07-21 14:30:00,-14.413017298956088,-14.319810457488892,-14.045164229723555,-14.263612279460675
2006-07-21 14:35:00,-14.037554085092204,-14.158034853147823,-14.006189779096824,-14.382127089291997
2006-07-21 14:40:00,-14.638908685799208,-14.370102724017162,-14.268731152302305,-14.395049150802068
2006-07-21 14:45:00,-14.516990713356156,-14.338295853518764,-14.224164149935255,-14.349167309935517
2006-07-21 14:50:00,-14.23090250902608,-14.2366230531339,-14.110227233477996,-14.402137747893391
2006-07-21 14:55:00,-14.526723715639724,-14.304848082649633,-14.24129647889088,-14.506497276905009
2006-07-21 15:00:00,-13.630594054579044,-13.975675604910291,-13.905003206035367,-14.610801068497407
2006-07-21 15:05:00,-14.748642712804518,-14.353097723092729,-14.300532110026069,-14.476702388474996
2006-07-21 15:10:00,-14.716441170497433,-14.427940703857017,-14.272285333203463,-14.412699931016167
2006-07-21 15:15:00,-14.24169955251904,-14.23366058617494,-14.110907446410373,-14.337178850197333
2006-07-21 15:20:00,-14.548725078954453,-14.351054981369751,-14.238700713766285,-14.18141866635206
2006-07-21 15:25:00,-15.152880427158223,-14.65663017852752,-14.505195079558842,-14.013090388300084
2006-07-21 15:30:00,-14.25641770032638,-14.285664407769255,-14.117337049099527,-13.9595021264905
2006-07-21 15:35:00,-13.944050430303898,-14.14587062395485,-14.055901091665095,-14.03950356493012
2006-07-21 15:40:00,-14.332426136649968,-14.26511048278719,-14.156050161184917,-14.062324684603418
2006-07-21 15:45:00,-13.78857315433438,-14.068178096542525,-13.946753433681383,-14.016946272895709
2006-07-21 15:50:00,-13.614164077065883,-13.978573199063897,-13.865233690758606,-14.038334524599046
2006-07-21 15:55:00,-14.142910874484173,-14.182556773571845,-13.974191305495072,-14.056876525331628
2006-07-21 16:00:00,-13.934887927102713,-14.062917501781047,-13.957834385553747,-14.16935145727262
2006-07-21 16:05:00,-14.42405920548887,-14.20899729854139,-14.102204128628207,-14.219745022512992
2006-07-21 16:10:00,-14.46935291250866,-14.256476213052778,-14.116678759760852,-14.296099909683
2006-07-21 16:15:00,-13.516302467267252,-13.885271129869055,-13.733660842371084,-14.60534354256388
2006-07-21 16:20:00,-13.742493775197335,-13.892414047816558,-13.783989184888824,-14.92233253741668
2006-07-21 16:25:00,-14.25416293669856,-14.071361258241268,-13.914744289046626,-14.928907124490534
2006-07-21 16:30:00,-14.60973754765811,-14.273273701946538,-14.055723434957528,-14.685778882935573
2006-07-21 16:35:00,-14.726420481293308,-14.316638570475574,-14.18775685327105,-14.626675016107807
2006-07-21 16:40:00,-14.927482235528718,-14.500253645212482,-14.30773997121518,-14.501529245775522
2006-07-21 16:45:00,-15.371764857196254,-14.838291494827946,-14.548861993376065,-14.397410763756351
2006-07-21 16:50:00,-15.644426761392822,-14.992405343325924,-14.760470380654006,-14.221474963989111
2006-07-21 16:55:00,-14.293610690417294,-14.337265636365638,-14.138294609009984,-14.238531828466492
2006-07-21 17:00:00,-13.15096850306064,-13.908410137852371,-13.759096892360576,-14.17284811304501
2006-07-21 17:05:00,-14.371796586499933,-14.295394808202342,-14.193178261413864,-13.934036659443857
2006-07-21 17:10:00,-14.176607786991694,-14.27522792293422,-14.050646989037068,-13.94572634001834
2006-07-21 17:15:00,-14.747054427632424,-14.531540376890051,-14.290129393891952,-13.666073914038895
2006-07-21 17:20:00,-14.588811962789396,-14.459457323479407,-14.34497780571816,-13.57182433039945
2006-07-21 17:25:00,-14.395951935100468,-14.375150198314705,-14.286576841268309,-13.59294970847574
2006-07-21 17:30:00,-12.756865690161646,-13.76749830997634,-13.625476048850722,-13.803191275445409
2006-07-21 17:35:00,-12.938927980530815,-13.777163432871776,-13.5727788823872,-13.974348198613209
2006-07-21 17:40:00,-14.246745986076393,-14.08920573176904,-14.031813749757513,-13.88567820383171
2006-07-21 17:45:00,-13.069139987393566,-13.682894602766122,-13.566740705982372,-13.982461982613394
2006-07-21 17:50:00,-14.023314388679085,-13.918034498423586,-13.808032999449235,-13.879556772383491
